((3, 2), (5, 2), (9, 8)), (424.75, 736.1695276765516), (40.62849483970735, -142.39448836500628)
((3, 2), (5, 2), (8, 8)), (424.75, 736.1695276765516), (35.56948642665532, -143.65251345082424)
((3, 2), (5, 2), (8, 9)), (424.75, 736.1695276765516), (31.817410146229292, -150.62198741929151)
((3, 2), (5, 2), (10, 9)), (424.75, 736.1695276765516), (47.955575765012085, -149.8686513162181)
((3, 2), (5, 2), (5, 9)), (424.75, 736.1695276765516), (10.863924514787888, -153.2179376686305)
((3, 2), (5, 2), (9, 9)), (424.75, 736.1695276765516), (36.322196122486226, -152.0977165597784)
((3, 2), (5, 2), (7, 10)), (424.75, 736.1695276765516), (26.23099464025372, -154.633790082509)
((3, 2), (6, 3), (5, 6)), (432.5, 650.0), (10.304754381949706, -102.06737499814454)
((3, 2), (6, 3), (6, 5)), (432.5, 650.0), (14.214476197246599, -102.08126355211017)
((3, 2), (6, 3), (4, 7)), (432.5, 650.0), (9.143999650360955, -115.4723241489366)
((3, 2), (6, 3), (6, 6)), (432.5, 650.0), (21.661148772696343, -102.16534985790616)
((3, 2), (3, 4), (5, 6)), (361.5766062413412, 657.75), (25.669929271505946, -104.13552369097971)
((3, 2), (3, 4), (6, 5)), (361.5766062413412, 657.75), (28.96066325638339, -104.25396018493879)
((3, 2), (3, 4), (4, 7)), (361.5766062413412, 657.75), (23.271705154764806, -117.22702940760502)
((3, 2), (3, 4), (6, 6)), (361.5766062413412, 657.75), (35.10317356455023, -104.6084260486919)
((3, 2), (3, 4), (7, 6)), (361.5766062413412, 657.75), (39.43457807823499, -110.68673477704817)
((3, 2), (3, 4), (7, 8)), (361.5766062413412, 657.75), (34.41502700666528, -121.0368568816728)
((3, 2), (3, 4), (7, 7)), (361.5766062413412, 657.75), (46.18452552737423, -115.02764818069906)
((3, 2), (3, 4), (6, 8)), (361.5766062413412, 657.75), (24.33309384443454, -129.06798658480085)
((3, 2), (3, 4), (6, 9)), (361.5766062413412, 657.75), (23.334458422485785, -135.35268595895087)
((3, 2), (3, 4), (5, 8)), (361.5766062413412, 657.75), (23.10187827414419, -136.87963949751077)
((3, 2), (3, 4), (9, 7)), (361.5766062413412, 657.75), (55.6302792135606, -123.22695405874494)
((3, 2), (3, 4), (9, 8)), (361.5766062413412, 657.75), (52.17419669015842, -129.09481106492254)
((3, 2), (3, 4), (8, 8)), (361.5766062413412, 657.75), (47.482974123575026, -130.14462317245125)
((3, 2), (3, 4), (10, 9)), (361.5766062413412, 657.75), (58.49798240578266, -137.5608949137731)
((3, 2), (3, 4), (5, 9)), (361.5766062413412, 657.75), (22.655320348458606, -139.8843439786296)
((3, 2), (3, 4), (8, 10)), (361.5766062413412, 657.75), (38.18961778719165, -140.22248892195825)
((3, 2), (3, 4), (7, 10)), (361.5766062413412, 657.75), (37.890108527343884, -141.6810218636811)
((3, 2), (5, 4), (6, 5)), (432.5, 650.0), (18.00638792664187, -102.11145340948768)
((3, 2), (5, 4), (6, 6)), (432.5, 650.0), (21.661148772696343, -102.16534985790616)
((3, 2), (5, 4), (5, 6)), (432.5, 650.0), (17.695894253757956, -104.12673737849201)
((4, 2), (5, 2), (5, 6)), (474.75, 736.1695276765516), (0.05150509325522208, -121.34720042297938)
((4, 2), (5, 2), (6, 5)), (474.75, 736.1695276765516), (3.4823096660019455, -121.3472415710887)
((4, 2), (5, 2), (4, 7)), (474.75, 736.1695276765516), (0.04705528369186663, -132.82247444299927)
((4, 2), (5, 2), (6, 6)), (474.75, 736.1695276765516), (10.278518077088387, -121.35032344318392)
((4, 2), (5, 2), (7, 6)), (474.75, 736.1695276765516), (16.26110692187407, -126.41012080360404)
((4, 2), (5, 2), (7, 8)), (474.75, 736.1695276765516), (12.20890375350602, -135.9277218442782)
((4, 2), (5, 2), (7, 7)), (396.25, 699.7964607176052), (39.12847894487674, -123.06340937777665)
((4, 2), (5, 2), (6, 8)), (474.75, 736.1695276765516), (2.9483273921627604, -143.3822864209127)
((4, 2), (5, 2), (6, 9)), (474.75, 736.1695276765516), (2.8357985539440023, -149.0810046929264)
((4, 2), (5, 2), (5, 8)), (474.75, 736.1695276765516), (2.809621499224777, -150.47196572571744)
((4, 2), (5, 2), (9, 7)), (396.25, 699.7964607176052), (49.498112235907634, -130.420094198323)
((4, 2), (5, 2), (9, 8)), (396.25, 699.7964607176052), (45.92906065045788, -136.24564858022165)
((4, 2), (5, 2), (8, 8)), (396.25, 699.7964607176052), (40.99409300352492, -137.4384678415553)
((4, 2), (5, 2), (8, 9)), (425.0, 707.5), (32.65277706968881, -145.81426430640613)
((4, 2), (5, 2), (10, 9)), (396.25, 699.7964607176052), (52.81428000729617, -144.15579884559418)
((4, 2), (5, 2), (5, 9)), (474.75, 736.1695276765516), (2.759369211719313, -153.21600934667032)
((4, 2), (5, 2), (9, 9)), (474.75, 736.1695276765516), (29.133107972176372, -151.952869595633)
((4, 2), (5, 2), (7, 9)), (474.75, 736.1695276765516), (13.532185874996287, -153.22066247324852)
((4, 2), (5, 2), (7, 10)), (474.75, 736.1695276765516), (16.04069113966639, -154.578719230059)
((4, 2), (6, 3), (5, 6)), (511.16952767655164, 699.75), (-7.921474552829918, -113.59785119425773)
((4, 2), (6, 3), (6, 5)), (474.7964607176052, 678.75), (3.8688021316940278, -108.87692852699345)
((4, 2), (6, 3), (4, 7)), (511.16952767655164, 699.75), (-7.16570054556496, -125.78155660333327)
((4, 2), (6, 3), (6, 6)), (474.7964607176052, 678.75), (11.401877508466123, -108.88338815417978)
((4, 2), (6, 3), (7, 6)), (474.7964607176052, 678.75), (17.80770310199141, -114.5069263641447)
((4, 2), (6, 3), (7, 8)), (474.7964607176052, 678.75), (13.233618640908633, -124.92450489364046)
((4, 2), (6, 3), (7, 7)), (474.7964607176052, 678.75), (26.85450210241209, -118.21470143556925)
((4, 2), (6, 3), (6, 8)), (474.7964607176052, 678.75), (3.1694252825863254, -132.99438223097158)
((4, 2), (6, 3), (6, 9)), (474.7964607176052, 678.75), (3.0301708664897786, -139.11926905618478)
((4, 2), (6, 3), (5, 8)), (474.7964607176052, 678.75), (2.9981299592782245, -140.60880989493836)
((4, 2), (6, 3), (9, 7)), (438.4233937586588, 657.75), (45.58240213032921, -121.83996327785616)
((4, 2), (6, 3), (9, 8)), (474.7964607176052, 678.75), (35.42490350560127, -131.76320239949638)
((4, 2), (6, 3), (8, 8)), (474.7964607176052, 678.75), (29.831273146400154, -133.16215940336582)
((4, 2), (6, 3), (8, 9)), (474.7964607176052, 678.75), (25.82100937427022, -140.68863325765358)
((4, 2), (6, 3), (10, 9)), (438.4233937586588, 657.75), (49.17357788241666, -136.44856103916746)
((4, 2), (6, 3), (5, 9)), (474.7964607176052, 678.75), (2.9369804139312197, -143.54152806016148)
((4, 2), (6, 3), (9, 9)), (474.7964607176052, 678.75), (30.81252781880739, -142.23941866755027)
((4, 2), (6, 3), (7, 9)), (474.7964607176052, 678.75), (14.403503089219084, -143.54879084843748)
((4, 2), (6, 3), (7, 10)), (474.7964607176052, 678.75), (17.04115889946086, -144.99946356934623)
((4, 2), (3, 4), (5, 6)), (409.5, 650.0), (15.670490226763237, -102.09041300047134)
((4, 2), (3, 4), (6, 5)), (409.5, 650.0), (19.41216530131522, -102.12874771907374)
((4, 2), (3, 4), (4, 7)), (409.5, 650.0), (13.974990138237525, -115.48243756877062)
((4, 2), (3, 4), (6, 6)), (367.5, 650.0), (34.45681251214601, -102.71453613527339)
((4, 2), (3, 4), (7, 6)), (409.5, 650.0), (31.630347848654694, -108.40590960812284)
((4, 2), (3, 4), (7, 8)), (409.5, 650.0), (26.427276639622484, -119.16800654570233)
((4, 2), (3, 4), (7, 7)), (367.5, 650.0), (45.70084348547609, -113.31255618905375)
((4, 2), (3, 4), (6, 8)), (409.5, 650.0), (15.866529157502601, -127.49078065527665)
((4, 2), (3, 4), (6, 9)), (409.5, 650.0), (15.151071159563854, -133.86413756864692)
((4, 2), (3, 4), (5, 8)), (409.5, 650.0), (14.986327755660321, -135.41079805618728)
((4, 2), (3, 4), (9, 7)), (367.5, 650.0), (55.23550118745846, -121.63794206645827)
((4, 2), (3, 4), (9, 8)), (367.5, 650.0), (51.74685076549758, -127.56932241694199)
((4, 2), (3, 4), (8, 8)), (367.5, 650.0), (47.008310124319685, -128.62791308722606)
((4, 2), (3, 4), (10, 9)), (367.5, 650.0), (58.11966053458028, -136.13359620857284)
((4, 2), (3, 4), (5, 9)), (409.5, 650.0), (14.671859906832024, -138.45246121141733)
((4, 2), (3, 4), (8, 10)), (367.5, 650.0), (37.609883594758145, -138.81820777790668)
((4, 2), (3, 4), (7, 10)), (367.5, 650.0), (37.30809600768047, -140.29172475948428)
((4, 2), (5, 4), (6, 5)), (440.5, 650.0), (16.202368092627182, -102.09445779984776)
((4, 2), (5, 4), (6, 6)), (440.5, 650.0), (19.924911531566938, -102.13606305553246)
((4, 2), (5, 4), (5, 6)), (440.5, 650.0), (15.916582789365194, -104.11173997004266)
((4, 2), (5, 4), (7, 6)), (440.5, 650.0), (25.767464299930918, -108.1865604023842)
((4, 2), (5, 4), (7, 8)), (440.5, 650.0), (20.6212667604827, -119.07736724200271)
((4, 2), (5, 4), (7, 7)), (440.5, 650.0), (34.19555717467254, -112.28734078455673)
((4, 2), (5, 4), (6, 8)), (440.5, 650.0), (9.97337499460024, -127.4778758612054)
((4, 2), (5, 4), (6, 9)), (440.5, 650.0), (9.508391722109144, -133.85485748232057)
((4, 2), (5, 4), (5, 8)), (440.5, 650.0), (9.401832103286553, -135.40221386152774)
((4, 2), (5, 4), (9, 7)), (440.5, 650.0), (45.636059536308565, -120.2767337163904)
((4, 2), (5, 4), (9, 8)), (440.5, 650.0), (41.76642894421657, -126.5829693806033)
((4, 2), (5, 4), (8, 8)), (440.5, 650.0), (36.37924266172793, -127.89480097437718)
((4, 2), (5, 4), (8, 9)), (440.5, 650.0), (32.19669276171479, -135.61622848531601)
((4, 2), (5, 4), (5, 9)), (440.5, 650.0), (9.198912180209014, -138.44508027689534)
((4, 2), (5, 4), (7, 10)), (440.5, 650.0), (23.36768414878219, -139.99481123369458)
((4, 2), (6, 4), (5, 6)), (482.5, 650.0), (6.183107417780713, -104.0839480811095)
((4, 2), (6, 4), (7, 6)), (482.5, 650.0), (17.116887550115838, -108.04637850016312)
((4, 2), (6, 4), (6, 7)), (482.5, 650.0), (12.656983727153431, -115.47838689651257)
((4, 2), (6, 4), (6, 8)), (482.5, 650.0), (1.7973738794809373, -127.47549035890935)
((4, 2), (6, 4), (6, 9)), (482.5, 650.0), (1.7117952331695014, -133.85315515856666)
((4, 2), (6, 4), (5, 8)), (482.5, 650.0), (1.6922436498447697, -135.4006417290734)
((4, 2), (6, 4), (5, 9)), (482.5, 650.0), (1.6550689246242671, -138.44373246252076)
((5, 2), (6, 3), (5, 6)), (503.75, 699.7964607176052), (-6.307179769587714, -113.60727227296596)
((5, 2), (6, 3), (6, 5)), (503.75, 699.7964607176052), (-2.6575720075806535, -113.60674965595248)
((5, 2), (6, 3), (4, 7)), (503.75, 699.7964607176052), (-5.702153194825144, -125.79039383892419)
((5, 2), (6, 3), (6, 6)), (503.75, 699.7964607176052), (4.668329965751651, -113.60689460421642)
((5, 2), (6, 3), (7, 6)), (503.75, 699.7964607176052), (11.364757623312732, -118.98599910853221)
((5, 2), (6, 3), (7, 8)), (503.75, 699.7964607176052), (7.321176783653861, -129.06069185192496)
((5, 2), (6, 3), (7, 7)), (503.75, 699.7964607176052), (20.750834213882555, -122.48339545936155)
((5, 2), (6, 3), (6, 8)), (503.75, 699.7964607176052), (-2.206130655111262, -136.89347793052866)
((5, 2), (6, 3), (6, 9)), (503.75, 699.7964607176052), (-2.1142068913873477, -142.85128869434348)
((5, 2), (6, 3), (5, 8)), (503.75, 699.7964607176052), (-2.092965759416769, -144.30231214615912)
((5, 2), (6, 3), (9, 7)), (503.75, 699.7964607176052), (33.97175881622677, -129.3679728012728)
((5, 2), (6, 3), (9, 8)), (503.75, 699.7964607176052), (30.104076178702577, -135.52811610550435)
((5, 2), (6, 3), (8, 8)), (503.75, 699.7964607176052), (24.399789725669986, -136.96246853570693)
((5, 2), (6, 3), (8, 9)), (503.75, 699.7964607176052), (20.58328467190103, -144.33216169967818)
((5, 2), (6, 3), (10, 9)), (503.75, 699.7964607176052), (38.700701993245715, -143.23348599294485)
((5, 2), (6, 3), (5, 9)), (503.75, 699.7964607176052), (-2.0523350641071394, -147.1614437336604)
((5, 2), (6, 3), (9, 9)), (503.75, 699.7964607176052), (25.705440781080156, -145.8093264727524)
((5, 2), (6, 3), (7, 9)), (503.75, 699.7964607176052), (9.23624187497423, -147.16258267303198)
((5, 2), (6, 3), (7, 10)), (503.75, 699.7964607176052), (11.912439190702248, -148.5734452482084)
((5, 2), (3, 4), (5, 6)), (417.5, 650.0), (13.82842263272426, -102.07926296021668)
((5, 2), (3, 4), (6, 5)), (417.5, 650.0), (17.633107011186727, -102.10748864799771)
((5, 2), (3, 4), (4, 7)), (417.5, 650.0), (12.308476046101099, -115.4775064577169)
((5, 2), (3, 4), (6, 6)), (417.5, 650.0), (24.822968169660417, -102.23986038095322)
((5, 2), (3, 4), (7, 6)), (417.5, 650.0), (30.160929704927003, -108.33822476118948)
((5, 2), (3, 4), (7, 8)), (417.5, 650.0), (24.95959646480903, -119.13861507724775)
((5, 2), (3, 4), (7, 7)), (417.5, 650.0), (38.0444326854141, -112.540676078216)
((5, 2), (3, 4), (6, 8)), (417.5, 650.0), (14.3618420174371, -127.48575482875077)
((5, 2), (3, 4), (6, 9)), (417.5, 650.0), (13.707738390521238, -133.86051353617017)
((5, 2), (3, 4), (9, 7)), (417.5, 650.0), (48.817481695807736, -120.651646064154)
((5, 2), (3, 4), (9, 8)), (417.5, 650.0), (45.063394233787854, -126.84492037831737)
((5, 2), (3, 4), (8, 8)), (417.5, 650.0), (39.88700614915296, -128.07927525645653)
((5, 2), (3, 4), (8, 9)), (417.5, 650.0), (35.74152620315023, -135.7273656696936)
((5, 2), (3, 4), (10, 9)), (417.5, 650.0), (52.138409163201004, -135.35153390331624)
((5, 2), (3, 4), (9, 9)), (417.5, 650.0), (40.33320614321409, -137.44123524234976)
((5, 2), (3, 4), (7, 10)), (417.5, 650.0), (29.742057314654957, -140.08286673720715)
((5, 2), (5, 4), (6, 5)), (461.5766062413412, 657.75), (11.117837253241488, -103.94989472675198)
((5, 2), (5, 4), (6, 6)), (461.5766062413412, 657.75), (14.942434965097437, -103.96527725379046)
((5, 2), (5, 4), (5, 6)), (461.5766062413412, 657.75), (10.918373087750616, -105.93441223012631)
((5, 2), (5, 4), (7, 6)), (461.5766062413412, 657.75), (21.22450252533032, -109.86800358205602)
((5, 2), (5, 4), (6, 7)), (461.5766062413412, 657.75), (16.7476149361518, -117.16042246424809)
((5, 2), (5, 4), (7, 8)), (461.5766062413412, 657.75), (16.296776008174902, -120.66072872316897)
((5, 2), (5, 4), (7, 7)), (461.5766062413412, 657.75), (30.127713171495873, -113.80296439761426)
((5, 2), (5, 4), (6, 8)), (461.5766062413412, 657.75), (5.820158413966022, -128.98670074187234)
((5, 2), (5, 4), (6, 9)), (461.5766062413412, 657.75), (5.55081862565327, -135.29308382904858)
((5, 2), (5, 4), (5, 8)), (461.5766062413412, 657.75), (5.489104584227721, -136.82427352779143)
((5, 2), (5, 4), (9, 7)), (461.5766062413412, 657.75), (42.232062622256954, -121.53001695592141)
((5, 2), (5, 4), (9, 8)), (461.5766062413412, 657.75), (38.2912703974969, -127.87611732611842)
((5, 2), (5, 4), (8, 8)), (461.5766062413412, 657.75), (32.73355136028685, -129.2525502961036)
((5, 2), (5, 4), (8, 9)), (461.5766062413412, 657.75), (28.58632785338864, -136.95413849836177)
((5, 2), (5, 4), (10, 9)), (461.5766062413412, 657.75), (46.124280323628504, -136.19171035701063)
((5, 2), (5, 4), (5, 9)), (461.5766062413412, 657.75), (5.371586484655976, -139.83636595383172)
((5, 2), (5, 4), (9, 9)), (461.5766062413412, 657.75), (33.53266233172449, -138.5761192933727)
((5, 2), (5, 4), (7, 9)), (461.5766062413412, 657.75), (17.043201122935073, -139.85163767936072)
((5, 2), (5, 4), (7, 10)), (461.5766062413412, 657.75), (19.679961678950896, -141.34476135744978)
((5, 2), (6, 4), (5, 6)), (490.5, 650.0), (4.276204094540342, -104.08344824525633)
((5, 2), (6, 4), (7, 6)), (490.5, 650.0), (15.385120508707983, -108.03456425963645)
((5, 2), (6, 4), (6, 7)), (490.5, 650.0), (10.978230402854958, -115.47477063197672)
((5, 2), (6, 4), (7, 8)), (490.5, 650.0), (10.661271237337226, -119.02763776632517)
((5, 2), (6, 4), (7, 7)), (490.5, 650.0), (25.059452801018733, -111.94404451210801)
((5, 2), (6, 4), (6, 8)), (490.5, 650.0), (0.22880142056618677, -127.47548784048112)
((5, 2), (6, 4), (6, 9)), (490.5, 650.0), (0.21789990477751583, -133.85315336887845)
((5, 2), (6, 4), (5, 8)), (490.5, 650.0), (0.21540956401607933, -135.40064007769968)
((5, 2), (6, 4), (9, 7)), (490.5, 650.0), (38.154258071949364, -119.64409812752102)
((5, 2), (6, 4), (9, 8)), (490.5, 650.0), (34.07358271032395, -126.1666105670079)
((5, 2), (6, 4), (8, 8)), (490.5, 650.0), (28.229633273039557, -127.62831829742188)
((5, 2), (6, 4), (8, 9)), (490.5, 650.0), (24.062188891235113, -135.46807855085552)
((5, 2), (6, 4), (5, 9)), (490.5, 650.0), (0.21067475504437458, -138.4437310490058)
((5, 2), (6, 4), (9, 9)), (490.5, 650.0), (29.274844762306547, -137.0733038468735)
((5, 2), (6, 4), (7, 9)), (490.5, 650.0), (12.15520213102581, -138.44784412340107)
((5, 2), (6, 4), (7, 10)), (490.5, 650.0), (14.924983274636057, -139.9495151294174)
((5, 2), (5, 5), (6, 8)), (446.25, 600.2035392823948), (9.61448078199585, -117.30642743918051)
((5, 2), (6, 5), (6, 8)), (503.74999999999994, 600.2035392823948), (-2.5739828374326783, -117.30379428721358)
((5, 2), (6, 5), (6, 9)), (503.74999999999994, 600.2035392823948), (-2.431206381816912, -124.20485455683176)
((5, 2), (6, 5), (5, 8)), (503.74999999999994, 600.2035392823948), (-2.3990720519441098, -125.87101488546676)
((5, 2), (6, 5), (5, 9)), (503.74999999999994, 600.2035392823948), (-2.338446463066719, -129.13886101344758)
((6, 3), (3, 4), (5, 6)), (467.5, 600.0), (2.106137648119263, -88.97566606726632)
((6, 3), (3, 4), (6, 5)), (467.5, 600.0), (6.751265998729506, -88.9771267176443)
((6, 3), (3, 4), (4, 7)), (467.5, 600.0), (1.8009025010077968, -104.08330463761871)
((6, 3), (3, 4), (6, 6)), (467.5, 600.0), (15.6634067700493, -89.01832780760273)
((6, 3), (3, 4), (7, 8)), (467.5, 600.0), (16.758119168770104, -108.04361560319771)
((6, 3), (3, 4), (6, 8)), (467.5, 600.0), (5.142450891642172, -117.26061086312978)
((6, 3), (3, 4), (6, 9)), (467.5, 600.0), (4.858436976745456, -124.16401575021507)
((6, 3), (3, 4), (5, 8)), (467.5, 600.0), (4.7944641299241315, -125.8307065294533)
((6, 3), (3, 4), (5, 9)), (467.5, 600.0), (4.673725378033612, -129.0995557524294)
((6, 3), (4, 5), (5, 6)), (467.5, 600.0), (6.751265998729506, -88.9771267176443)
((6, 3), (4, 5), (6, 6)), (467.5, 600.0), (15.6634067700493, -89.01832780760273)
((6, 3), (4, 5), (7, 6)), (467.5, 600.0), (22.451521068992495, -95.88692285692451)
((6, 3), (4, 5), (6, 7)), (467.5, 600.0), (17.32756182662301, -104.12323556841804)
((6, 3), (4, 5), (7, 8)), (467.5, 600.0), (16.758119168770104, -108.04361560319771)
((6, 3), (4, 5), (7, 7)), (467.5, 600.0), (31.8363598831003, -100.50718853139503)
((6, 3), (4, 5), (6, 8)), (467.5, 600.0), (5.142450891642172, -117.26061086312978)
((6, 3), (4, 5), (6, 9)), (467.5, 600.0), (4.858436976745456, -124.16401575021507)
((6, 3), (4, 5), (5, 8)), (467.5, 600.0), (4.7944641299241315, -125.8307065294533)
((6, 3), (4, 5), (9, 7)), (467.5, 600.0), (44.059991711443814, -109.45870232798924)
((6, 3), (4, 5), (9, 8)), (467.5, 600.0), (39.91054118660259, -116.27975152592576)
((6, 3), (4, 5), (8, 8)), (467.5, 600.0), (34.12994240270192, -117.67745796390689)
((6, 3), (4, 5), (8, 9)), (467.5, 600.0), (29.60977452484467, -126.02274800829912)
((6, 3), (4, 5), (10, 9)), (467.5, 600.0), (47.72064368728568, -125.48312351866096)
((6, 3), (4, 5), (5, 9)), (467.5, 600.0), (4.673725378033612, -129.0995557524294)
((6, 3), (4, 5), (9, 9)), (467.5, 600.0), (34.75399802491282, -127.82521872138756)
((6, 3), (4, 5), (7, 9)), (467.5, 600.0), (17.277619820426345, -129.12014430720956)
((6, 3), (4, 5), (7, 10)), (467.5, 600.0), (20.082291710747846, -130.7396228656411)
((6, 3), (5, 4), (6, 6)), (496.25, 649.7964607176052), (7.012510487832367, -102.01334262041532)
((6, 3), (5, 4), (5, 6)), (496.25, 649.7964607176052), (2.901429367668599, -104.03443140128947)
((6, 3), (5, 4), (7, 6)), (496.25, 649.7964607176052), (14.131625557405004, -107.98106349769955)
((6, 3), (5, 4), (6, 7)), (496.25, 649.7964607176052), (9.766579994990432, -115.42893590147453)
((6, 3), (5, 4), (7, 8)), (496.25, 649.7964607176052), (9.48241785146956, -118.98344754982514)
((6, 3), (5, 4), (7, 7)), (496.25, 649.7964607176052), (23.948994320574844, -111.87540540767799)
((6, 3), (5, 4), (6, 8)), (496.25, 649.7964607176052), (-0.8991024634654885, -127.43556440852777)
((6, 3), (5, 4), (6, 9)), (496.25, 649.7964607176052), (-0.8562457756257166, -133.815132674018)
((6, 3), (5, 4), (5, 8)), (496.25, 649.7964607176052), (-0.8464558796517627, -135.3630540333303)
((6, 3), (5, 4), (9, 7)), (438.83047232344836, 649.75), (45.88351220811404, -120.2525345786912)
((6, 3), (5, 4), (9, 8)), (496.25, 649.7964607176052), (33.14934590327031, -126.09165816149198)
((6, 3), (5, 4), (8, 8)), (496.25, 649.7964607176052), (27.25382982489455, -127.56851049392392)
((6, 3), (5, 4), (8, 9)), (496.25, 649.7964607176052), (23.09671610281007, -135.42036136167394)
((6, 3), (5, 4), (10, 9)), (438.83047232344836, 649.75), (49.4413103578751, -135.02557329875765)
((6, 3), (5, 4), (5, 9)), (496.25, 649.7964607176052), (-0.8278429411053972, -138.406971381735)
((6, 3), (5, 4), (9, 9)), (496.25, 649.7964607176052), (28.35836623279401, -137.01923535145016)
((6, 3), (5, 4), (7, 9)), (496.25, 649.7964607176052), (11.141481750373805, -138.40987695539553)
((6, 3), (5, 4), (7, 10)), (496.25, 649.7964607176052), (13.93326450919203, -139.91097780901666)
((6, 3), (6, 4), (5, 6)), (553.75, 649.7964607176052), (-10.79694678308015, -104.04043358015628)
((6, 3), (6, 4), (7, 6)), (496.25, 649.7964607176052), (14.131625557405004, -107.98106349769955)
((6, 3), (6, 4), (6, 7)), (496.25, 649.7964607176052), (9.766579994990432, -115.42893590147453)
((6, 3), (6, 4), (7, 8)), (496.25, 649.7964607176052), (9.48241785146956, -118.98344754982514)
((6, 3), (6, 4), (7, 7)), (525.0, 657.5), (17.908978862691562, -113.50323718152823)
((6, 3), (6, 4), (6, 8)), (553.75, 649.7964607176052), (-12.070582661088272, -127.44069247849106)
((6, 3), (6, 4), (6, 9)), (553.75, 649.7964607176052), (-11.513173520464173, -133.81879866579527)
((6, 3), (6, 4), (5, 8)), (553.75, 649.7964607176052), (-11.385252153476022, -135.3664409128699)
((6, 3), (6, 4), (9, 7)), (496.25, 649.7964607176052), (37.24983906584841, -119.54584324995632)
((6, 3), (6, 4), (9, 8)), (525.0, 657.5), (28.06061521103226, -127.46173995526613)
((6, 3), (6, 4), (8, 8)), (525.0, 657.5), (21.973535176830545, -128.99229085355054)
((6, 3), (6, 4), (8, 9)), (525.0, 657.5), (17.965184805152344, -136.7987557698317)
((6, 3), (6, 4), (10, 9)), (496.25, 649.7964607176052), (41.64272281899289, -134.43541356835235)
((6, 3), (6, 4), (5, 9)), (553.75, 649.7964607176052), (-11.141481750373796, -138.40987695539553)
((6, 3), (6, 4), (9, 9)), (525.0, 657.5), (23.422172010658443, -138.35000375648218)
((6, 3), (6, 4), (7, 9)), (496.25, 649.7964607176052), (11.141481750373805, -138.40987695539553)
((6, 3), (6, 4), (7, 10)), (496.25, 649.7964607176052), (13.93326450919203, -139.91097780901666)
((6, 3), (5, 5), (7, 6)), (509.5, 600.0), (12.534540046099925, -95.75676888908787)
((6, 3), (5, 5), (5, 6)), (509.5, 600.0), (-0.28022223798429596, -104.08329997604088)
((6, 3), (5, 5), (6, 7)), (509.5, 600.0), (7.6841874895030085, -104.08484594853108)
